name;format;height;width;height_to_width;ncol;aircraft_manufacturer;aircraft_type;view
Gulf_Air_Airbus_A320_1.jpg;jpg;720;720;1.0;3;Airbus;A320;Others
AirAsia_X_Airbus_A330-300_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Ext
TAM_Airlines_Boeing_767-300_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int
Jet_Airways_Airbus_A330-200_B_4.jpg;jpg;640;960;0.6666666666666666;3;Airbus;A330;Int
LAN_Airlines_Boeing_787-900_1.jpg;jpg;720;960;0.75;3;Boeing;787;Meal
ANA_Boeing_767-300ER_B_2.jpg;jpg;640;960;0.6666666666666666;3;Boeing;767;Int
ANA_Boeing_787-900_4.jpg;jpg;349;960;0.36354166666666665;3;Boeing;787;Ext
Air_China_Boeing_777-300ER_1.jpg;jpg;640;960;0.6666666666666666;3;Boeing;777;Int
Singapore_Air_Boeing_787-10_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int
Air_Canada_Boeing_777-300ER_Three_Class_v4_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int
GOL_Boeing_737-800_V1_3.jpg;jpg;720;960;0.75;3;Boeing;737;Int
Jetblue_Airways_Airbus_A321_transcon_0.jpg;jpg;720;405;1.7777777777777777;3;Airbus;A321;Int
United_Airlines_Boeing_737-700_A_3.jpg;jpg;720;960;0.75;3;Boeing;737;Meal
SAS_Airlines_Airbus_A320neo_3.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int
Ethiopian_Airlines_Boeing_767-300ER_1.jpg;jpg;720;720;1.0;3;Boeing;767;Int
Thomson_Airways_Boeing_757-200_1.jpg;jpg;720;960;0.75;3;Boeing;757;Ext
Aeroflot_Russian_Airlines_Boeing_777-300ER_3.jpg;jpg;720;960;0.75;3;Boeing;777;Int
Emirates_Airlines_Boeing_777-300_ER_2class_0.jpg;jpg;720;405;1.7777777777777777;3;Boeing;777;Int
Turkish_Airlines_Boeing_737-800_A_1.jpg;jpg;540;960;0.5625;3;Boeing;737;Ext_Int
Austrian_Airlines_Q400_1.jpg;jpg;720;960;0.75;3;Other;;Ext
easyJet_Airlines_Airbus_A319_4.jpg;jpg;720;720;1.0;3;Airbus;A319;Ext
Air_France_Boeing_777-300_D_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int
Swiss_Airlines_Boeing_777-300ER_0.jpg;jpg;720;960;0.75;3;Boeing;777;Int
Air_New_Zealand_Airbus_A320_4.jpg;jpg;720;406;1.7733990147783252;3;Airbus;A320;Int
Air_France_Airbus_A340-300_International_Long_Haul_4.jpg;jpg;541;960;0.5635416666666667;3;Airbus;A340;Meal
Air_Canada_Boeing_787-900_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int
TAP_Portugal_Airbus_A330_V3_0.jpg;jpg;720;960;0.75;3;Airbus;A330;Int
Copa_Airlines_Boeing_737-800_0.jpg;jpg;720;802;0.8977556109725686;3;Boeing;737;Int
British_Airways_Boeing_787-9_2.jpg;jpg;720;960;0.75;3;Boeing;787;Int
LOT_Polish_Airlines_Boeing_787-8_2.jpg;jpg;720;960;0.75;3;Boeing;787;Int
Qantas_Airways_Boeing_747-400RR_V2_3.jpg;jpg;720;960;0.75;3;Boeing;747;Int
Royal_Jordanian_Airbus_A330_1.jpg;jpg;720;720;1.0;3;Airbus;A330;Int
Air_France_Airbus_A320_Metropole_V1_1.jpg;jpg;720;720;1.0;3;Airbus;A320;Int
Iberia_Airbus_A340-600_V1_0.jpg;jpg;720;405;1.7777777777777777;3;Airbus;A340;Int
Delta_Airlines_Airbus_A321_0.jpg;jpg;720;960;0.75;3;Airbus;A321;Ext_Int
Austrian_Airlines_Airbus_A320_2.jpg;jpg;720;960;0.75;3;Airbus;A320;Meal
Turkish_Airlines_Airbus_A330-300_4.jpg;jpg;720;960;0.75;3;Airbus;A330;Int
Korean_Air_Airbus_A330-300_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
Ryanair_Boeing_737-800_3.jpg;jpg;720;960;0.75;3;Boeing;737;Int
Ethiopian_Airlines_Boeing_787-8_1.jpg;jpg;720;960;0.75;3;Boeing;787;Int
Delta_Airlines_Canadair_CRJ900_C_1.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
ANA_Boeing_787-800_B_1.jpg;jpg;540;960;0.5625;3;Boeing;787;Int
Iberia_Canadair_CRJ900_4.jpg;jpg;720;540;1.3333333333333333;3;Other;;Ext
United_Airlines_Boeing_767-300_B_3.jpg;jpg;720;960;0.75;3;Boeing;767;Int
Qatar_Airways_Airbus_A330-200_D_3.jpg;jpg;717;960;0.746875;3;Airbus;A330;Meal
Thomas_Cook_Airlines_Boeing_757-200_B_0.jpg;jpg;540;960;0.5625;3;Boeing;757;Ext
TAM_Airlines_Boeing_767-300ER_3.jpg;jpg;720;960;0.75;3;Boeing;767;Int
Garuda_Indonesia_ATR_72-600_1.jpg;jpg;720;960;0.75;3;Other;;Int
Ethiopian_Airlines_Boeing_777-300ER_1.jpg;jpg;720;960;0.75;3;Boeing;777;Int
Fiji_Airways_Airbus_A330-200_3.jpg;jpg;679;960;0.7072916666666667;3;Airbus;A330;Int
Thai_Airways_Airbus_A330-300_V2_0.jpg;jpg;720;960;0.75;3;Airbus;A330;Int
Air_Canada_Boeing_787-8_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int
LOT_Polish_Airlines_Embraer_ERJ-175_1.jpg;jpg;720;540;1.3333333333333333;3;Other;;Ext
United_Airlines_Q400_C_2.jpg;jpg;720;713;1.0098176718092566;3;Other;;Int
Aeroflot_Russian_Airlines_Airbus_A320_V2_3.jpg;jpg;720;960;0.75;3;Airbus;A320;Ext_Int
SpiceJet_Boeing_737-800_new_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int
Delta_Airlines_Airbus_A319_31J_0.jpg;jpg;720;960;0.75;3;Airbus;A319;Int
Air_France_Airbus_A330-200_International_Long_Haul_3.jpg;jpg;720;960;0.75;3;Airbus;A330;Ext
Germanwings_Airbus_A320_0.jpg;jpg;720;960;0.75;3;Airbus;A320;Ext
Air_China_Airbus_A330-300_B_3.jpg;jpg;640;960;0.6666666666666666;3;Airbus;A330;Int
Oman_Air_Boeing_737-800_new_1.jpg;jpg;720;960;0.75;3;Boeing;737;Int
ANA_Boeing_767-300ER_A_2.jpg;jpg;717;960;0.746875;3;Boeing;767;Int
Swiss_Airlines_A340-300_B_3.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
Iberia_Canadair_CRJ1000_0.jpg;jpg;720;540;1.3333333333333333;3;Other;;Ext_Int
Delta_Airlines_MD-90_3.jpg;jpg;540;960;0.5625;3;Other;;Int
Air_New_Zealand_Airbus_A320D_1.jpg;jpg;716;960;0.7458333333333333;3;Airbus;A320;Ext
Virgin_Atlantic_Airways_B787-900_4.jpg;jpg;720;960;0.75;3;Other;;Int
Qantas_Airways_Airbus_A330-200_B_1.jpg;jpg;720;718;1.0027855153203342;3;Airbus;A330;Int
American_Airlines_CRJ-900_2.jpg;jpg;720;720;1.0;3;Other;;Int
Vietnam_Airlines_Airbus_A350-900_V2_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A350;Int
Delta_Airlines_Embraer_ERJ-175_1.jpg;jpg;720;960;0.75;3;Other;;Int
British_Airways_Airbus_A319_D_3.jpg;jpg;720;960;0.75;3;Airbus;A319;Int
Japan_Airlines_Boeing_767-300ER_4.jpg;jpg;720;960;0.75;3;Boeing;767;Meal
Qatar_Airways_Boeing_777-300ER_Qsuite_2.jpg;jpg;720;960;0.75;3;Boeing;777;Ext
Garuda_Indonesia_Boeing_737-800NG_1.jpg;jpg;720;720;1.0;3;Boeing;737;Int
TAP_Portugal_Airbus_A320_4.jpg;jpg;720;960;0.75;3;Airbus;A320;Ext
South_African_Airways_Boeing_737_800_2.jpg;jpg;720;960;0.75;3;Boeing;737;Ext
Delta_Airlines_Airbus_A321_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int
TAM_Airlines_Airbus_A321_2.jpg;jpg;720;720;1.0;3;Airbus;A321;Int
Korean_Air_Airbus_A380-800_3.jpg;jpg;540;960;0.5625;3;Airbus;A380;Meal
Icelandair_Boeing_757-300_0.jpg;jpg;717;960;0.746875;3;Boeing;757;Int
Brussels_Airlines_Airbus_A319_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A319;Int
Asiana_Airbus_A380_0.jpg;jpg;720;960;0.75;3;Airbus;A380;Int
AeroMexio_Boeing_787-8_3.jpg;jpg;539;960;0.5614583333333333;3;Boeing;787;Ext_Int
British_Airways_Boeing_747-400_B_3.jpg;jpg;720;960;0.75;3;Boeing;747;Meal
Virgin_Atlantic_Airways_Airbus_A330-300_3C_1.jpg;jpg;720;960;0.75;3;Airbus;A330;Meal
Air_France_Airbus_A330-200_International_Long_Haul_1.jpg;jpg;720;960;0.75;3;Airbus;A330;Int
Thai_Airways_Boeing_787-8_4.jpg;jpg;720;720;1.0;3;Boeing;787;Int
Japan_Airlines_Boeing_767-300_ER_V3_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int
Singapore_Air_Boeing_777-300_ER_V1_new_1.jpg;jpg;720;960;0.75;3;Boeing;777;Meal
China_Southern_Airbus_A321_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int
China_Eastern_Boeing_737_800_V4_1.jpg;jpg;720;720;1.0;3;Boeing;737;Int
Cathay_Pacific_Airbus_A350-900_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A350;Ext
United_Airlines_Boeing_767_300_ER_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int
TAM_Airlines_Airbus_A320_B_3.jpg;jpg;720;960;0.75;3;Airbus;A320;Int
Delta_Airlines_MD-90_0.jpg;jpg;720;540;1.3333333333333333;3;Other;;Ext_Int
Delta_Airlines_Boeing_757-200_4.jpg;jpg;636;960;0.6625;3;Boeing;757;Ext
United_Airlines_Embraer_ERJ-145_B_1.jpg;jpg;720;960;0.75;3;Other;;Int
Air_China_Airbus_A330-300_B_1.jpg;jpg;720;960;0.75;3;Airbus;A330;Int
Air_Canada_Embraer_175_0.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
TUIfly_Boeing_737-800_0.jpg;jpg;576;960;0.6;3;Boeing;737;Int
KLM_Airbus_A330-200_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
Air_New_Zealand_Boeing_777-300_V2_1.jpg;jpg;720;960;0.75;3;Boeing;777;Int
Thai_Smile_A320_new_3.jpg;jpg;720;538;1.3382899628252791;3;Other;;Int
Air_New_Zealand_Boeing_787-9_0.jpg;jpg;720;960;0.75;3;Boeing;787;Int
Air_France_Airbus_A319_Europe_0.jpg;jpg;720;960;0.75;3;Airbus;A319;Meal
Air_Europa_Airbus_A330-200_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
Air_Canada_Embraer_175_1.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
Korean_Air_Boeing_747-8I_1.jpg;jpg;720;960;0.75;3;Boeing;747;Int
Air_Canada_Rouge_A319_Premium_0.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
American_Airlines_Boeing_787-9_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int
American_Airlines_Airbus_A321_V3_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int
Oman_Air_Airbus_330-200_new_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
Air_Canada_Airbus_A319_3.jpg;jpg;720;720;1.0;3;Airbus;A319;Int
Wizz_Air_Airbus_A320_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int
TAM_Airlines_Airbus_A321_3.jpg;jpg;720;722;0.9972299168975071;3;Airbus;A321;Int
Iberia_Airbus_A320_3.jpg;jpg;720;538;1.3382899628252791;3;Airbus;A320;Int
Air_Canada_Canadair_CRJ_1.jpg;jpg;720;720;1.0;3;Other;;Int
JetBlue_Airways_Airbus_A320_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int
Korean_Air_Boeing_777-300ER_4.jpg;jpg;720;960;0.75;3;Boeing;777;Ext
China_Southern_Airbus_A320_3.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int
Finnair_Airbus_A330-300_V2_3.jpg;jpg;720;713;1.0098176718092566;3;Airbus;A330;Int
United_Airlines_Boeing_757-300_New_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;757;Int
British_Airways_Boeing_747-400_C_3.jpg;jpg;720;720;1.0;3;Boeing;747;Int
AeroMexico_Boeing_737-700_V2_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int
American_Airlines_CRJ-900_3.jpg;jpg;720;720;1.0;3;Other;;Int
Qatar_Airways_Airbus_A380_3.jpg;jpg;720;960;0.75;3;Airbus;A380;Others
Avianca_Boeing_787-8_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int
American_Airlines_Canadair_CRJ700_V4_2.jpg;jpg;720;720;1.0;3;Other;;Int
China_Southern_Airbus_A320_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int
GOL_Boeing_737-700_4.jpg;jpg;720;405;1.7777777777777777;3;Boeing;737;Ext_Int
TAM_Airlines_Airbus_A320_V3_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int
Thai_Airways_Boeing_777-300_77R_3.jpg;jpg;720;720;1.0;3;Boeing;777;Int
Emirates_Airlines_Airbus_A380_B_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A380;Int
Garuda_Indonesia_ATR_72-600_2.jpg;jpg;720;540;1.3333333333333333;3;Other;;Ext_Int
Aeroflot_Russian_Airlines_Airbus_330_200_4.jpg;jpg;720;922;0.7809110629067245;3;Airbus;A330;Meal
Turkish_Airlines_Airbus_A320_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int
TAM_Airlines_Airbus_A320_B_0.jpg;jpg;720;405;1.7777777777777777;3;Airbus;A320;Ext_Int
El_Al_Boeing_737-800_4.jpg;jpg;720;960;0.75;3;Boeing;737;Int
Norwegian_Air_Shuttle_Boeing_787-8_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int
China_Southern_Boeing_737-300C_0.jpg;jpg;1532;425;3.6047058823529414;3;Boeing;737;Others
Hawaiian_Airlines_Boeing_717-200_V2_0.jpg;jpg;568;960;0.5916666666666667;3;Boeing;717;Int
Delta_Airlines_Airbus_A350_900_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A350;Ext_Int
American_Airlines_Boeing_737_Max_8_4.jpg;jpg;720;720;1.0;3;Boeing;737;Int
Japan_Airlines_Boeing_777-200_1.jpg;jpg;720;960;0.75;3;Boeing;777;Others
Aeroflot_Russian_Airlines_Airbus_A320_V2_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int
Air_France_Embraer_ERJ-190_0.jpg;jpg;720;960;0.75;3;Other;;Others
American_Airlines_Canadair_CRJ900_3.jpg;jpg;720;720;1.0;3;Other;;Int
Aegean_Airlines_Airbus_A320-200_0.jpg;jpg;720;720;1.0;3;Airbus;A320;Int
Air_France_Boeing_777-200_B_0.jpg;jpg;720;960;0.75;3;Boeing;777;Int
Qatar_Airways_Airbus_A340-600_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A340;Int
Emirates_Airlines_Boeing_777-200_LR_3class_3.jpg;jpg;604;960;0.6291666666666667;3;Boeing;777;Ext
SAS_Airlines_Boeing_737-700_0.jpg;jpg;720;960;0.75;3;Boeing;737;Ext
American_Airlines_Canadair_CRJ900_0.jpg;jpg;720;720;1.0;3;Other;;Int
LAN_Airlines_Boeing_767-300_V2_4.jpg;jpg;720;720;1.0;3;Boeing;767;Int
British_Airways_Airbus_A320-200_C_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int
TAP_Portugal_Airbus_A330_V2_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
Thai_Airways_Boeing_777-300ER_4.jpg;jpg;542;960;0.5645833333333333;3;Boeing;777;Int
Delta_Airlines_Boeing_767-300_D_New_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int
Lufthansa_Airbus_A350-900_2.jpg;jpg;720;960;0.75;3;Airbus;A350;Meal
Emirates_Airlines_Boeing_777-300ER_3class_private_3.jpg;jpg;720;960;0.75;3;Boeing;777;Int
Air_Canada_AC_Boeing_737_MAX_8_0.jpg;jpg;720;960;0.75;3;Boeing;737;Ext_Int
Air_France_Airbus_A320_Metropole_V1_3.jpg;jpg;720;720;1.0;3;Airbus;A320;Int
Air_Europa_Airbus_A330-200_2.jpg;jpg;720;960;0.75;3;Airbus;A330;Int
LOT_Polish_Airlines_Embraer_ERJ-195_2.jpg;jpg;720;720;1.0;3;Other;;Int
Delta_Airlines_MD-88_2_3.jpg;jpg;720;538;1.3382899628252791;3;Other;;Int
Ethiopian_Airlines_Boeing_767-300ER_2.jpg;jpg;720;720;1.0;3;Boeing;767;Int
Air_Canada_Embraer_190_1.jpg;jpg;720;720;1.0;3;Other;;Ext_Int
Air_France_Airbus_A321_Europe_2.jpg;jpg;637;960;0.6635416666666667;3;Airbus;A321;Ext_Int
Aegean_Airlines_Airbus_A320-200_1.jpg;jpg;720;720;1.0;3;Airbus;A320;Meal
Thai_Airways_Airbus_A380_new_1.jpg;jpg;720;720;1.0;3;Airbus;A380;Ext
Thomson_Airways_Boeing_787-8_0.jpg;jpg;720;725;0.993103448275862;3;Boeing;787;Int
Transavia_Airlines_Boeing_737-700_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int
AirAsia_X_Airbus_A330-300_4.jpg;jpg;720;480;1.5;3;Airbus;A330;Int
Qatar_Airways_Airbus_A330-200_C_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
Delta_Airlines_MD-90_2.jpg;jpg;720;720;1.0;3;Other;;Int
Air_Canada_Airbus_A320_B_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Ext
China_Southern_Airbus_A330-300B_0.jpg;jpg;720;960;0.75;3;Airbus;A330;Ext
United_Airlines_Boeing_737-700_B_0.jpg;jpg;720;960;0.75;3;Boeing;737;Int
LAN_Airlines_Airbus_A320_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int
Air_Transat_Airbus_A330-300_V2_1.jpg;jpg;540;960;0.5625;3;Airbus;A330;Int
Turkish_Airlines_Boeing_777-300_V3_2.jpg;jpg;720;405;1.7777777777777777;3;Boeing;777;Int
KLM_Embraer_ERJ-190_1.jpg;jpg;720;960;0.75;3;Other;;Int
British_Airways_Airbus_A380_new_4.jpg;jpg;720;720;1.0;3;Airbus;A380;Int
Saudia_Airbus_A321_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int
Philippine_Airlines_Airbus_A321_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int
Qantas_Airways_Boeing_789_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;789;Int
Air_India_Boeing_777-200LR_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int
Lufthansa_Airbus_A321_NEK_4.jpg;jpg;720;960;0.75;3;Airbus;A321;Ext
Lufthansa_Airbus_A340-600_C_3.jpg;jpg;720;960;0.75;3;Airbus;A340;Int
Eva_Airways_Boeing_777-300ER_3.jpg;jpg;720;960;0.75;3;Boeing;777;Int
Virgin_Atlantic_Airways_Airbus_A330-300_3C_0.jpg;jpg;720;960;0.75;3;Airbus;A330;Meal
Dragonair_Airlines_Airbus_A321-200_2.jpg;jpg;720;960;0.75;3;Airbus;A321;Int
Air_Canada_Airbus_A321_D_0.jpg;jpg;720;960;0.75;3;Airbus;A321;Int
Saudia_Boeing_777-300_3.jpg;jpg;720;720;1.0;3;Boeing;777;Int
KLM_Airbus_A330-300_4.jpg;jpg;720;960;0.75;3;Airbus;A330;Int
Condor_Airlines_Boeing_767_V4_1.jpg;jpg;720;960;0.75;3;Boeing;767;Int
Ryanair_Boeing_737-800_4.jpg;jpg;720;405;1.7777777777777777;3;Boeing;737;Ext_Int
LAN_Airlines_Airbus_A319_V2_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A319;Others
Air_Canada_Airbus_A320_B_3.jpg;jpg;720;720;1.0;3;Airbus;A320;Int
Aeroflot_Russian_Airlines_Boeing_777-300ER_4.jpg;jpg;720;960;0.75;3;Boeing;777;Ext
Qatar_Airways_Boeing_777-200LR_Qsuite_1.jpg;jpg;720;960;0.75;3;Boeing;777;Int
Oman_Air_Boeing_787_0.jpg;jpg;720;405;1.7777777777777777;3;Boeing;787;Int
Asiana_Airbus_A380_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A380;Int
Bangkok_Airways_Airbus_A319_V2_0.jpg;jpg;640;960;0.6666666666666666;3;Airbus;A319;Ext
KLM_Boeing_747-400_full_B_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;747;Int
Interjet_Sukhoi_Superjet_100_1.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
Alitalia_Airlines_Airbus_A321_B_new_2.jpg;jpg;720;720;1.0;3;Airbus;A321;Int
United_Airlines_Airbus_A320_V3_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int
British_Airways_Airbus_A321_C_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int
Emirates_Airlines_Airbus_A380_B_4.jpg;jpg;539;960;0.5614583333333333;3;Airbus;A380;Ext
Bangkok_Airways_Airbus_A319_1.jpg;jpg;720;720;1.0;3;Airbus;A319;Int
Air_France_Embraer_ERJ-190_1.jpg;jpg;720;720;1.0;3;Other;;Int
Air_China_Airbus_A330-200_V3_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
Japan_Airlines_Boeing_767-300ER_V2_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int
Philippine_Airlines_Airbus_A330-300_V3_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
Copa_Airlines_Boeing_737-800_C_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int
South_African_Airways_Airbus_A330-200_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
South_African_Airways_Airbus_A340-300_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A340;Int
Air_New_Zealand_Aerospatiale_ATR72_0.jpg;jpg;720;960;0.75;3;Other;;Ext
Korean_Air_Airbus_A380-800_4.jpg;jpg;720;405;1.7777777777777777;3;Airbus;A380;Others
Alitalia_Airlines_Airbus_A320_B_new_0.jpg;jpg;637;960;0.6635416666666667;3;Airbus;A320;Meal
Japan_Airlines_Boeing_767-300_V2_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int
Singapore_Air_Airbus_A350-900_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A350;Ext_Int
United_Airlines_Boeing_787-800_2.jpg;jpg;720;720;1.0;3;Boeing;787;Int
LAN_Airlines_Airbus_A320_1.jpg;jpg;720;960;0.75;3;Airbus;A320;Int
easyJet_Airlines_Airbus_A319_3.jpg;jpg;720;718;1.0027855153203342;3;Airbus;A319;Ext
Royal_Air_Maroc_Boeing_787-8_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int
Turkish_Airlines_Airbus_A340_3.jpg;jpg;720;720;1.0;3;Airbus;A340;Int
Eva_Airways_Boeing_777-300ER_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int
United_Airlines_Airbus_A320_V3_3.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int
ANA_Boeing_777-300ER_D_0.jpg;jpg;720;960;0.75;3;Boeing;777;Meal
United_Airlines_SAAB_340_1.jpg;jpg;720;960;0.75;3;Other;;Ext
Delta_Airlines_Airbus_A350_900_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A350;Int
El_Al_Boeing_737-800_0.jpg;jpg;720;960;0.75;3;Boeing;737;Int
Jetstar_Airbus_A320_2.jpg;jpg;720;720;1.0;3;Airbus;A320;Ext_Int
American_Airlines_Embraer_ERJ-145_3.jpg;jpg;720;720;1.0;3;Other;;Int
Qatar_Airways_Boeing_777-300ER_Qsuite_0.jpg;jpg;720;960;0.75;3;Boeing;777;Int
Singapore_Air_Boeing_777-200_ER_new_3.jpg;jpg;720;960;0.75;3;Boeing;777;Int
Turkish_Airlines_Boeing_737-800_C_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int
TAM_Airlines_Airbus_A320_V3_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int
United_Airlines_Boeing_737_MAX_9_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Ext_Int
Singapore_Airlines_Airbus_A350-900ULR_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A350;Int
American_Airlines_Airbus_A319_2.jpg;jpg;720;720;1.0;3;Airbus;A319;Int
KLM_Boeing_737-700_4.jpg;jpg;720;960;0.75;3;Boeing;737;Int
Royal_Jordanian_Boeing_787-8_3.jpg;jpg;720;960;0.75;3;Boeing;787;Ext
China_Eastern_Airbus_A330-200_V2_2.jpg;jpg;720;960;0.75;3;Airbus;A330;Int
Singapore_Air_Boeing_777-300ER_2.jpg;jpg;720;722;0.9972299168975071;3;Boeing;777;Int
Egyptair_Embraer_E170A_4.jpg;jpg;720;720;1.0;3;Other;;Meal
Korean_Air_Airbus_A380-800_0.jpg;jpg;720;405;1.7777777777777777;3;Airbus;A380;Int
Japan_Airlines_Boeing_777-200ER_A_1.jpg;jpg;540;960;0.5625;3;Boeing;777;Int
SAS_Airlines_Airbus_A330_B_1.jpg;jpg;720;960;0.75;3;Airbus;A330;Meal
Porter_Airlines_Q400_0.jpg;jpg;720;960;0.75;3;Other;;Ext
Delta_Airlines_Airbus_A330_200_new_2.jpg;jpg;720;405;1.7777777777777777;3;Airbus;A330;Int
Aer_Lingus_Airbus_A330-300_A_1.jpg;jpg;720;960;0.75;3;Airbus;A330;Meal
United_Airlines_Boeing_777-200_9_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int
Egyptair_Boeing_737-800A_1.jpg;jpg;720;720;1.0;3;Boeing;737;Int
China_Eastern_Boeing_737-700_0.jpg;jpg;720;538;1.3382899628252791;3;Boeing;737;Int
Thai_Airways_Airbus_A380_new_3.jpg;jpg;720;722;0.9972299168975071;3;Airbus;A380;Int
Air_Tahiti_Nui_Airbus_A340-300_0.jpg;jpg;720;960;0.75;3;Airbus;A340;Meal
Swiss_Airlines_A340-300_B_1.jpg;jpg;720;933;0.7717041800643086;3;Other;;Int
Asiana_Boeing_777-200_ER_D_1.jpg;jpg;717;960;0.746875;3;Boeing;777;Meal
American_Airlines_Boeing_737-800_V2_1.jpg;jpg;720;720;1.0;3;Boeing;737;Int
KLM_Embraer_ERJ-175_1.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
Thai_Smile_A320_new_2.jpg;jpg;720;720;1.0;3;Other;;Ext_Int
United_Airlines_Boeing_777-200_V5_0.jpg;jpg;540;960;0.5625;3;Boeing;777;Int
United_Airlines_Boeing_737-700_A_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Ext
British_Airways_Boeing_777_300_1.jpg;jpg;717;960;0.746875;3;Boeing;777;Int
Virgin_Atlantic_Airways_Airbus_A346_2_3.jpg;jpg;720;960;0.75;3;Airbus;A346;Int
Alaska_Airlines_Canadair_CRJ700_1.jpg;jpg;720;960;0.75;3;Other;;Int
Air_Canada_Boeing_777-200LR_77L_v3_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int
