;name;format;height;width;height_to_width;ncol;aircraft_manufacturer;aircraft_type;view;Person
1320;Delta_Airlines_Embraer_ERJ-175_1.jpg;jpg;720;960;0.75;3;Other;;Int;no
1321;British_Airways_Airbus_A319_D_3.jpg;jpg;720;960;0.75;3;Airbus;A319;Int;no
1322;Japan_Airlines_Boeing_767-300ER_4.jpg;jpg;720;960;0.75;3;Boeing;767;Meal;no
1323;Qatar_Airways_Boeing_777-300ER_Qsuite_2.jpg;jpg;720;960;0.75;3;Boeing;777;Ext;no
1324;Garuda_Indonesia_Boeing_737-800NG_1.jpg;jpg;720;720;1.0;3;Boeing;737;Int;no
1325;TAP_Portugal_Airbus_A320_4.jpg;jpg;720;960;0.75;3;Airbus;A320;Ext;no
1326;South_African_Airways_Boeing_737_800_2.jpg;jpg;720;960;0.75;3;Boeing;737;Ext;no
1327;Delta_Airlines_Airbus_A321_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int;no
1328;TAM_Airlines_Airbus_A321_2.jpg;jpg;720;720;1.0;3;Airbus;A321;Int;no
1329;Korean_Air_Airbus_A380-800_3.jpg;jpg;540;960;0.5625;3;Airbus;A380;Meal;no
1330;Icelandair_Boeing_757-300_0.jpg;jpg;717;960;0.746875;3;Boeing;757;Int;yes
1331;Brussels_Airlines_Airbus_A319_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A319;Int;no
1332;Asiana_Airbus_A380_0.jpg;jpg;720;960;0.75;3;Airbus;A380;Int;no
1333;AeroMexio_Boeing_787-8_3.jpg;jpg;539;960;0.5614583333333333;3;Boeing;787;Ext_Int;no
1334;British_Airways_Boeing_747-400_B_3.jpg;jpg;720;960;0.75;3;Boeing;747;Meal;no
1335;Virgin_Atlantic_Airways_Airbus_A330-300_3C_1.jpg;jpg;720;960;0.75;3;Airbus;A330;Meal;no
1336;Air_France_Airbus_A330-200_International_Long_Haul_1.jpg;jpg;720;960;0.75;3;Airbus;A330;Int;no
1337;Thai_Airways_Boeing_787-8_4.jpg;jpg;720;720;1.0;3;Boeing;787;Int;no
1338;Japan_Airlines_Boeing_767-300_ER_V3_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int;no
1339;Singapore_Air_Boeing_777-300_ER_V1_new_1.jpg;jpg;720;960;0.75;3;Boeing;777;Meal;no
1340;China_Southern_Airbus_A321_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int;no
1341;China_Eastern_Boeing_737_800_V4_1.jpg;jpg;720;720;1.0;3;Boeing;737;Int;no
1342;Cathay_Pacific_Airbus_A350-900_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A350;Ext;no
1343;United_Airlines_Boeing_767_300_ER_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int;no
1344;TAM_Airlines_Airbus_A320_B_3.jpg;jpg;720;960;0.75;3;Airbus;A320;Int;no
1345;Delta_Airlines_MD-90_0.jpg;jpg;720;540;1.3333333333333333;3;Other;;Ext_Int;no
1346;Delta_Airlines_Boeing_757-200_4.jpg;jpg;636;960;0.6625;3;Boeing;757;Ext;no
1347;United_Airlines_Embraer_ERJ-145_B_1.jpg;jpg;720;960;0.75;3;Other;;Int;no
1348;Air_China_Airbus_A330-300_B_1.jpg;jpg;720;960;0.75;3;Airbus;A330;Int;no
1349;Air_Canada_Embraer_175_0.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int;no
1350;TUIfly_Boeing_737-800_0.jpg;jpg;576;960;0.6;3;Boeing;737;Int;no
1351;KLM_Airbus_A330-200_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
1352;Air_New_Zealand_Boeing_777-300_V2_1.jpg;jpg;720;960;0.75;3;Boeing;777;Int;no
1353;Thai_Smile_A320_new_3.jpg;jpg;720;538;1.3382899628252791;3;Other;;Int;no
1354;Air_New_Zealand_Boeing_787-9_0.jpg;jpg;720;960;0.75;3;Boeing;787;Int;no
1355;Air_France_Airbus_A319_Europe_0.jpg;jpg;720;960;0.75;3;Airbus;A319;Meal;no
1356;Air_Europa_Airbus_A330-200_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
1357;Air_Canada_Embraer_175_1.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int;no
1358;Korean_Air_Boeing_747-8I_1.jpg;jpg;720;960;0.75;3;Boeing;747;Int;no
1359;Air_Canada_Rouge_A319_Premium_0.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int;yes
1360;American_Airlines_Boeing_787-9_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int;no
1361;American_Airlines_Airbus_A321_V3_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int;no
1362;Oman_Air_Airbus_330-200_new_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
1363;Air_Canada_Airbus_A319_3.jpg;jpg;720;720;1.0;3;Airbus;A319;Int;no
1364;Wizz_Air_Airbus_A320_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
1365;TAM_Airlines_Airbus_A321_3.jpg;jpg;720;722;0.9972299168975072;3;Airbus;A321;Int;no
1366;Iberia_Airbus_A320_3.jpg;jpg;720;538;1.3382899628252791;3;Airbus;A320;Int;no
1367;Air_Canada_Canadair_CRJ_1.jpg;jpg;720;720;1.0;3;Other;;Int;no
1368;JetBlue_Airways_Airbus_A320_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
1369;Korean_Air_Boeing_777-300ER_4.jpg;jpg;720;960;0.75;3;Boeing;777;Ext;no
1370;China_Southern_Airbus_A320_3.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
1371;Finnair_Airbus_A330-300_V2_3.jpg;jpg;720;713;1.0098176718092566;3;Airbus;A330;Int;no
1372;United_Airlines_Boeing_757-300_New_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;757;Int;no
1373;British_Airways_Boeing_747-400_C_3.jpg;jpg;720;720;1.0;3;Boeing;747;Int;no
1374;AeroMexico_Boeing_737-700_V2_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int;no
1375;American_Airlines_CRJ-900_3.jpg;jpg;720;720;1.0;3;Other;;Int;no
1376;Qatar_Airways_Airbus_A380_3.jpg;jpg;720;960;0.75;3;Airbus;A380;Others;no
1377;Avianca_Boeing_787-8_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int;no
1378;American_Airlines_Canadair_CRJ700_V4_2.jpg;jpg;720;720;1.0;3;Other;;Int;no
1379;China_Southern_Airbus_A320_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
1380;GOL_Boeing_737-700_4.jpg;jpg;720;405;1.7777777777777777;3;Boeing;737;Ext_Int;no
1381;TAM_Airlines_Airbus_A320_V3_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
1382;Thai_Airways_Boeing_777-300_77R_3.jpg;jpg;720;720;1.0;3;Boeing;777;Int;no
1383;Emirates_Airlines_Airbus_A380_B_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A380;Int;no
1384;Garuda_Indonesia_ATR_72-600_2.jpg;jpg;720;540;1.3333333333333333;3;Other;;Ext_Int;no
1385;Aeroflot_Russian_Airlines_Airbus_330_200_4.jpg;jpg;720;922;0.7809110629067245;3;Airbus;A330;Meal;no
1386;Turkish_Airlines_Airbus_A320_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
1387;TAM_Airlines_Airbus_A320_B_0.jpg;jpg;720;405;1.7777777777777777;3;Airbus;A320;Ext_Int;no
1388;El_Al_Boeing_737-800_4.jpg;jpg;720;960;0.75;3;Boeing;737;Int;no
1389;Norwegian_Air_Shuttle_Boeing_787-8_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int;no
1390;China_Southern_Boeing_737-300C_0.jpg;jpg;1532;425;3.604705882352941;3;Boeing;737;Others;no
1391;Hawaiian_Airlines_Boeing_717-200_V2_0.jpg;jpg;568;960;0.5916666666666667;3;Boeing;717;Int;no
1392;Delta_Airlines_Airbus_A350_900_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A350;Ext_Int;no
1393;American_Airlines_Boeing_737_Max_8_4.jpg;jpg;720;720;1.0;3;Boeing;737;Int;no
1394;Japan_Airlines_Boeing_777-200_1.jpg;jpg;720;960;0.75;3;Boeing;777;Others;no
1395;Aeroflot_Russian_Airlines_Airbus_A320_V2_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
1396;Air_France_Embraer_ERJ-190_0.jpg;jpg;720;960;0.75;3;Other;;Others;no
1397;American_Airlines_Canadair_CRJ900_3.jpg;jpg;720;720;1.0;3;Other;;Int;no
1398;Aegean_Airlines_Airbus_A320-200_0.jpg;jpg;720;720;1.0;3;Airbus;A320;Int;no
1399;Air_France_Boeing_777-200_B_0.jpg;jpg;720;960;0.75;3;Boeing;777;Int;no
1400;Qatar_Airways_Airbus_A340-600_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A340;Int;no
1401;Emirates_Airlines_Boeing_777-200_LR_3class_3.jpg;jpg;604;960;0.6291666666666667;3;Boeing;777;Ext;no
1402;SAS_Airlines_Boeing_737-700_0.jpg;jpg;720;960;0.75;3;Boeing;737;Ext;no
1403;American_Airlines_Canadair_CRJ900_0.jpg;jpg;720;720;1.0;3;Other;;Int;no
1404;LAN_Airlines_Boeing_767-300_V2_4.jpg;jpg;720;720;1.0;3;Boeing;767;Int;no
1405;British_Airways_Airbus_A320-200_C_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
1406;TAP_Portugal_Airbus_A330_V2_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
1407;Thai_Airways_Boeing_777-300ER_4.jpg;jpg;542;960;0.5645833333333333;3;Boeing;777;Int;no
1408;Delta_Airlines_Boeing_767-300_D_New_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int;no
1409;Lufthansa_Airbus_A350-900_2.jpg;jpg;720;960;0.75;3;Airbus;A350;Meal;no
1410;Emirates_Airlines_Boeing_777-300ER_3class_private_3.jpg;jpg;720;960;0.75;3;Boeing;777;Int;no
1411;Air_Canada_AC_Boeing_737_MAX_8_0.jpg;jpg;720;960;0.75;3;Boeing;737;Ext_Int;no
1412;Air_France_Airbus_A320_Metropole_V1_3.jpg;jpg;720;720;1.0;3;Airbus;A320;Int;no
1413;Air_Europa_Airbus_A330-200_2.jpg;jpg;720;960;0.75;3;Airbus;A330;Int;no
1414;LOT_Polish_Airlines_Embraer_ERJ-195_2.jpg;jpg;720;720;1.0;3;Other;;Int;no
1415;Delta_Airlines_MD-88_2_3.jpg;jpg;720;538;1.3382899628252791;3;Other;;Int;no
1416;Ethiopian_Airlines_Boeing_767-300ER_2.jpg;jpg;720;720;1.0;3;Boeing;767;Int;no
1417;Air_Canada_Embraer_190_1.jpg;jpg;720;720;1.0;3;Other;;Ext_Int;no
1418;Air_France_Airbus_A321_Europe_2.jpg;jpg;637;960;0.6635416666666667;3;Airbus;A321;Ext_Int;no
1419;Aegean_Airlines_Airbus_A320-200_1.jpg;jpg;720;720;1.0;3;Airbus;A320;Meal;no
1420;Thai_Airways_Airbus_A380_new_1.jpg;jpg;720;720;1.0;3;Airbus;A380;Ext;no
1421;Thomson_Airways_Boeing_787-8_0.jpg;jpg;720;725;0.993103448275862;3;Boeing;787;Int;no
1422;Transavia_Airlines_Boeing_737-700_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int;no
1423;AirAsia_X_Airbus_A330-300_4.jpg;jpg;720;480;1.5;3;Airbus;A330;Int;no
1424;Qatar_Airways_Airbus_A330-200_C_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
1425;Delta_Airlines_MD-90_2.jpg;jpg;720;720;1.0;3;Other;;Int;no
1426;Air_Canada_Airbus_A320_B_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Ext;no
1427;China_Southern_Airbus_A330-300B_0.jpg;jpg;720;960;0.75;3;Airbus;A330;Ext;no
1428;United_Airlines_Boeing_737-700_B_0.jpg;jpg;720;960;0.75;3;Boeing;737;Int;no
1429;LAN_Airlines_Airbus_A320_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
1430;Air_Transat_Airbus_A330-300_V2_1.jpg;jpg;540;960;0.5625;3;Airbus;A330;Int;yes
1431;Turkish_Airlines_Boeing_777-300_V3_2.jpg;jpg;720;405;1.7777777777777777;3;Boeing;777;Int;no
1432;KLM_Embraer_ERJ-190_1.jpg;jpg;720;960;0.75;3;Other;;Int;no
1433;British_Airways_Airbus_A380_new_4.jpg;jpg;720;720;1.0;3;Airbus;A380;Int;no
1434;Saudia_Airbus_A321_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int;no
1435;Philippine_Airlines_Airbus_A321_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int;no
1436;Qantas_Airways_Boeing_789_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;789;Int;no
1437;Air_India_Boeing_777-200LR_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int;no
1438;Lufthansa_Airbus_A321_NEK_4.jpg;jpg;720;960;0.75;3;Airbus;A321;Ext;no
1439;Lufthansa_Airbus_A340-600_C_3.jpg;jpg;720;960;0.75;3;Airbus;A340;Int;no
1440;Eva_Airways_Boeing_777-300ER_3.jpg;jpg;720;960;0.75;3;Boeing;777;Int;no
1441;Virgin_Atlantic_Airways_Airbus_A330-300_3C_0.jpg;jpg;720;960;0.75;3;Airbus;A330;Meal;no
1442;Dragonair_Airlines_Airbus_A321-200_2.jpg;jpg;720;960;0.75;3;Airbus;A321;Int;no
1443;Air_Canada_Airbus_A321_D_0.jpg;jpg;720;960;0.75;3;Airbus;A321;Int;no
1444;Saudia_Boeing_777-300_3.jpg;jpg;720;720;1.0;3;Boeing;777;Int;no
1445;KLM_Airbus_A330-300_4.jpg;jpg;720;960;0.75;3;Airbus;A330;Int;no
1446;Condor_Airlines_Boeing_767_V4_1.jpg;jpg;720;960;0.75;3;Boeing;767;Int;no
1447;Ryanair_Boeing_737-800_4.jpg;jpg;720;405;1.7777777777777777;3;Boeing;737;Ext_Int;no
1448;LAN_Airlines_Airbus_A319_V2_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A319;Others;no
1449;Air_Canada_Airbus_A320_B_3.jpg;jpg;720;720;1.0;3;Airbus;A320;Int;no
1450;Aeroflot_Russian_Airlines_Boeing_777-300ER_4.jpg;jpg;720;960;0.75;3;Boeing;777;Ext;no
1451;Qatar_Airways_Boeing_777-200LR_Qsuite_1.jpg;jpg;720;960;0.75;3;Boeing;777;Int;no
1452;Oman_Air_Boeing_787_0.jpg;jpg;720;405;1.7777777777777777;3;Boeing;787;Int;no
1453;Asiana_Airbus_A380_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A380;Int;no
1454;Bangkok_Airways_Airbus_A319_V2_0.jpg;jpg;640;960;0.6666666666666666;3;Airbus;A319;Ext;no
1455;KLM_Boeing_747-400_full_B_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;747;Int;no
1456;Interjet_Sukhoi_Superjet_100_1.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int;no
1457;Alitalia_Airlines_Airbus_A321_B_new_2.jpg;jpg;720;720;1.0;3;Airbus;A321;Int;no
1458;United_Airlines_Airbus_A320_V3_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
1459;British_Airways_Airbus_A321_C_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int;no
1460;Emirates_Airlines_Airbus_A380_B_4.jpg;jpg;539;960;0.5614583333333333;3;Airbus;A380;Ext;no
1461;Bangkok_Airways_Airbus_A319_1.jpg;jpg;720;720;1.0;3;Airbus;A319;Int;no
1462;Air_France_Embraer_ERJ-190_1.jpg;jpg;720;720;1.0;3;Other;;Int;no
1463;Air_China_Airbus_A330-200_V3_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
1464;Japan_Airlines_Boeing_767-300ER_V2_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int;no
1465;Philippine_Airlines_Airbus_A330-300_V3_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
1466;Copa_Airlines_Boeing_737-800_C_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int;no
1467;South_African_Airways_Airbus_A330-200_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
1468;South_African_Airways_Airbus_A340-300_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A340;Int;no
1469;Air_New_Zealand_Aerospatiale_ATR72_0.jpg;jpg;720;960;0.75;3;Other;;Ext;no
1470;Korean_Air_Airbus_A380-800_4.jpg;jpg;720;405;1.7777777777777777;3;Airbus;A380;Others;no
1471;Alitalia_Airlines_Airbus_A320_B_new_0.jpg;jpg;637;960;0.6635416666666667;3;Airbus;A320;Meal;no
1472;Japan_Airlines_Boeing_767-300_V2_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int;no
1473;Singapore_Air_Airbus_A350-900_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A350;Ext_Int;no
1474;United_Airlines_Boeing_787-800_2.jpg;jpg;720;720;1.0;3;Boeing;787;Int;no
1475;LAN_Airlines_Airbus_A320_1.jpg;jpg;720;960;0.75;3;Airbus;A320;Int;no
1476;easyJet_Airlines_Airbus_A319_3.jpg;jpg;720;718;1.0027855153203342;3;Airbus;A319;Ext;no
1477;Royal_Air_Maroc_Boeing_787-8_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int;no
1478;Turkish_Airlines_Airbus_A340_3.jpg;jpg;720;720;1.0;3;Airbus;A340;Int;no
1479;Eva_Airways_Boeing_777-300ER_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int;no
1480;United_Airlines_Airbus_A320_V3_3.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
1481;ANA_Boeing_777-300ER_D_0.jpg;jpg;720;960;0.75;3;Boeing;777;Meal;no
1482;United_Airlines_SAAB_340_1.jpg;jpg;720;960;0.75;3;Other;;Ext;no
1483;Delta_Airlines_Airbus_A350_900_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A350;Int;no
1484;El_Al_Boeing_737-800_0.jpg;jpg;720;960;0.75;3;Boeing;737;Int;no
1485;Jetstar_Airbus_A320_2.jpg;jpg;720;720;1.0;3;Airbus;A320;Ext_Int;no
1486;American_Airlines_Embraer_ERJ-145_3.jpg;jpg;720;720;1.0;3;Other;;Int;no
1487;Qatar_Airways_Boeing_777-300ER_Qsuite_0.jpg;jpg;720;960;0.75;3;Boeing;777;Int;no
1488;Singapore_Air_Boeing_777-200_ER_new_3.jpg;jpg;720;960;0.75;3;Boeing;777;Int;no
1489;Turkish_Airlines_Boeing_737-800_C_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int;no
1490;TAM_Airlines_Airbus_A320_V3_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
1491;United_Airlines_Boeing_737_MAX_9_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Ext_Int;no
1492;Singapore_Airlines_Airbus_A350-900ULR_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A350;Int;no
1493;American_Airlines_Airbus_A319_2.jpg;jpg;720;720;1.0;3;Airbus;A319;Int;no
1494;KLM_Boeing_737-700_4.jpg;jpg;720;960;0.75;3;Boeing;737;Int;no
1495;Royal_Jordanian_Boeing_787-8_3.jpg;jpg;720;960;0.75;3;Boeing;787;Ext;no
1496;China_Eastern_Airbus_A330-200_V2_2.jpg;jpg;720;960;0.75;3;Airbus;A330;Int;no
1497;Singapore_Air_Boeing_777-300ER_2.jpg;jpg;720;722;0.9972299168975072;3;Boeing;777;Int;no
1498;Egyptair_Embraer_E170A_4.jpg;jpg;720;720;1.0;3;Other;;Meal;no
1499;Korean_Air_Airbus_A380-800_0.jpg;jpg;720;405;1.7777777777777777;3;Airbus;A380;Int;no
1500;Japan_Airlines_Boeing_777-200ER_A_1.jpg;jpg;540;960;0.5625;3;Boeing;777;Int;no
1501;SAS_Airlines_Airbus_A330_B_1.jpg;jpg;720;960;0.75;3;Airbus;A330;Meal;no
1502;Porter_Airlines_Q400_0.jpg;jpg;720;960;0.75;3;Other;;Ext;no
1503;Delta_Airlines_Airbus_A330_200_new_2.jpg;jpg;720;405;1.7777777777777777;3;Airbus;A330;Int;no
1504;Aer_Lingus_Airbus_A330-300_A_1.jpg;jpg;720;960;0.75;3;Airbus;A330;Meal;no
1505;United_Airlines_Boeing_777-200_9_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int;no
1506;Egyptair_Boeing_737-800A_1.jpg;jpg;720;720;1.0;3;Boeing;737;Int;no
1507;China_Eastern_Boeing_737-700_0.jpg;jpg;720;538;1.3382899628252791;3;Boeing;737;Int;no
1508;Thai_Airways_Airbus_A380_new_3.jpg;jpg;720;722;0.9972299168975072;3;Airbus;A380;Int;no
1509;Air_Tahiti_Nui_Airbus_A340-300_0.jpg;jpg;720;960;0.75;3;Airbus;A340;Meal;no
1510;Swiss_Airlines_A340-300_B_1.jpg;jpg;720;933;0.7717041800643086;3;Other;;Int;no
1511;Asiana_Boeing_777-200_ER_D_1.jpg;jpg;717;960;0.746875;3;Boeing;777;Meal;no
1512;American_Airlines_Boeing_737-800_V2_1.jpg;jpg;720;720;1.0;3;Boeing;737;Int;no
1513;KLM_Embraer_ERJ-175_1.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int;no
1514;Thai_Smile_A320_new_2.jpg;jpg;720;720;1.0;3;Other;;Ext_Int;no
1515;United_Airlines_Boeing_777-200_V5_0.jpg;jpg;540;960;0.5625;3;Boeing;777;Int;no
1516;United_Airlines_Boeing_737-700_A_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Ext;no
1517;British_Airways_Boeing_777_300_1.jpg;jpg;717;960;0.746875;3;Boeing;777;Int;no
1518;Virgin_Atlantic_Airways_Airbus_A346_2_3.jpg;jpg;720;960;0.75;3;Airbus;A346;Int;no
1519;Alaska_Airlines_Canadair_CRJ700_1.jpg;jpg;720;960;0.75;3;Other;;Int;no
1520;Air_Canada_Boeing_777-200LR_77L_v3_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int;no
1521;United_Airlines_Embraer_Emb_175_0.jpg;jpg;720;960;0.75;3;Other;;Int;no
1522;Emirates_Airlines_Boeing_777-300ER_3class_V2_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int;no
1523;Viva_Aerobus_Airbus_A320_1.jpg;jpg;720;960;0.75;3;Airbus;A320;Int;no
1524;Qantas_Airways_Boeing_747-400RR_V2_1.jpg;jpg;720;960;0.75;3;Boeing;747;Ext_Int;no
1525;Brussels_Airlines_Airbus_A319_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A319;Int;no
1526;easyJet_Airlines_Airbus_A319_1.jpg;jpg;720;960;0.75;3;Airbus;A319;Ext_Int;no
1527;SAS_Airlines_Airbus_A340_2.jpg;jpg;720;960;0.75;3;Airbus;A340;Ext;no
1528;United_Airlines_UA_Boeing_787-10_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int;no
1529;Finnair_Airbus_A330-300_V2_2.jpg;jpg;720;960;0.75;3;Airbus;A330;Others;no
1530;GOL_Boeing_737-800_V3_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int;no
1531;Hainan_Airlines_Airbus_A330-200_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
1532;American_Airlines_Canadair_CRJ70_4.jpg;jpg;720;720;1.0;3;Other;;Int;no
1533;British_Airways_Boeing_747-400_B_0.jpg;jpg;720;720;1.0;3;Boeing;747;Int;no
1534;Qantas_Airways_Boeing_747-400RR_V2_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;747;Int;no
1535;Air_France_Airbus_A321_Europe_4.jpg;jpg;720;960;0.75;3;Airbus;A321;Int;no
1536;Qatar_Airways_Airbus_A330-200_C_3.jpg;jpg;540;960;0.5625;3;Airbus;A330;Meal;no
1537;KLM_Boeing_737-800_3.jpg;jpg;541;960;0.5635416666666667;3;Boeing;737;Meal;no
1538;Air_Canada_Canadair_CRJ_0.jpg;jpg;720;720;1.0;3;Other;;Int;no
1539;Westjet_Boeing_737-700_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int;no
1540;Asiana_Boeing_777-200_ER_D_3.jpg;jpg;641;960;0.6677083333333333;3;Boeing;777;Meal;no
1541;Singapore_Air_Boeing_787-10_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int;no
1542;Singapore_Air_Boeing_777-200_ER_new_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int;no
1543;Etihad_Airways_Airbus_A320_3.jpg;jpg;720;960;0.75;3;Airbus;A320;Ext_Int;no
1544;KLM_Boeing_777-300ER_A_3.jpg;jpg;720;960;0.75;3;Boeing;777;Int;no
1545;Copa_Airlines_Boeing_737-800_C_4.jpg;jpg;720;960;0.75;3;Boeing;737;Ext;no
1546;Delta_Airlines_Boeing_737-800_A_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int;no
1547;Japan_Airlines_787-900_2.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int;no
1548;Korean_Air_Boeing_747-400_C_3.jpg;jpg;720;538;1.3382899628252791;3;Boeing;747;Int;no
1549;Dragonair_Airlines_Airbus_A321-200_3.jpg;jpg;720;960;0.75;3;Airbus;A321;Int;no
1550;Emirates_Airlines_Boeing_777-300ER_3class_V2_2.jpg;jpg;720;405;1.7777777777777777;3;Boeing;777;Int;no
1551;Qatar_Airways_Airbus_A320_C_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
1552;Japan_Airlines_Boeing_777-200ER_A_4.jpg;jpg;540;960;0.5625;3;Boeing;777;Int;no
1553;Eva_Airways_Boeing_777-300ER_v3_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int;no
1554;Avianca_Airbus_A320-200_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Meal;no
1555;United_Airlines_Boeing_777-200_6_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int;no
1556;Lufthansa_Airbus_A350-900_0.jpg;jpg;720;960;0.75;3;Airbus;A350;Int;no
1557;Dragonair_Airlines_Airbus_A330-300_A_0.jpg;jpg;720;960;0.75;3;Airbus;A330;Int;no
1558;Delta_Airlines_Embraer_ERJ-175_2.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int;no
1559;Qantas_Airways_Airbus_A330-300_1.jpg;jpg;720;432;1.6666666666666667;3;Airbus;A330;Int;no
1560;Delta_Airlines_Boeing_757-200_Hawaii_75H_v2_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;757;Int;no
1561;Saudia_Boeing_777-200_V2_3.jpg;jpg;720;720;1.0;3;Boeing;777;Int;no
1562;United_Airlines_Bombardier_Q300_1.jpg;jpg;720;720;1.0;3;Other;;Int;no
1563;KLM_Embraer_ERJ-175_0.jpg;jpg;720;540;1.3333333333333333;3;Other;;Others;no
1564;KLM_Boeing_747-400_full_B_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;747;Int;no
1565;Emirates_Airlines_Boeing_777-300_ER_2class_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int;no
